customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_in_months,monthly_charges_amount,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
2672-RHHJ,Male,No,Yes,No,1,United States,California,New Sean,10821,"29.0053585, -150.623375",81.1283765,-161.084164,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer,Two year,14,44.62,624.68,No,0,33,4244,
7647-KBAP,Male,Yes,Yes,Yes,1,United States,California,Port Joseph,30451,"-71.591147, -175.013320",-73.3395265,-41.834413,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,No,Bank transfer,Two year,26,63.11,1640.86,Yes,1,67,2381,Competitor made better offer
7356-LOMY,Female,Yes,Yes,Yes,1,United States,California,Santiagoview,70118,"-35.5256675, -156.399615",-57.4493365,171.572706,No,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,Credit card,Month-to-month,59,53.42,3151.78,No,0,90,6768,
2328-HNBD,Male,No,Yes,No,1,United States,California,West Lisaberg,13576,"87.458347, -48.319277",67.8959215,-170.050498,Yes,No,DSL,No,Yes,No,No,No internet service,No,No,Mailed check,Month-to-month,69,88.5,6106.5,No,0,61,4972,
2161-IDFE,Female,No,Yes,Yes,1,United States,California,West Cynthia,96801,"-70.9247645, -46.242678",-5.0667795,-10.956884,No,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,No,Bank transfer,Month-to-month,0,114.96,0.0,No,0,100,7612,
0440-AXYB,Female,No,Yes,Yes,1,United States,California,Kristenbury,44891,"61.935370, 123.678667",-13.9036945,78.593128,No,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,No,Mailed check,Month-to-month,63,101.64,6403.32,Yes,1,20,7555,Price too high
0656-UWXA,Female,Yes,No,Yes,1,United States,California,Gatesberg,50584,"83.618508, 125.533405",-89.94332,18.81002,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Yes,Mailed check,Two year,70,26.79,1875.3,Yes,1,84,4304,
9219-GYUG,Female,No,No,No,1,United States,California,Port Stacy,80790,"88.2191265, 86.646902",-2.054856,-59.696026,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,No,Electronic check,One year,66,26.24,1731.84,No,0,71,2318,
8541-EXLU,Female,Yes,Yes,Yes,1,United States,California,Port Paula,63938,"17.778062, 62.053316",18.8657685,-149.137437,No,No phone service,DSL,No,No,No internet service,No,No internet service,No internet service,Yes,Electronic check,Two year,25,54.21,1355.25,Yes,1,87,7894,Moved
5996-UJIH,Female,Yes,No,No,1,United States,California,Kingbury,30697,"-38.488361, 13.766934",19.4336045,58.696815,No,No,No,Yes,No,Yes,No internet service,No,No,Yes,Electronic check,One year,28,69.27,1939.56,Yes,1,66,6157,Moved
6131-DFRS,Male,Yes,Yes,Yes,1,United States,California,Codystad,83714,"-13.1816515, 5.702719",70.5231125,161.739449,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Yes,Yes,Electronic check,Month-to-month,31,52.99,1642.69,Yes,1,76,6865,Price too high
3721-JOGU,Female,Yes,No,No,1,United States,California,East Jose,8432,"-61.119195, -168.931368",-18.804977,-76.686317,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,No,Bank transfer,One year,36,50.91,1832.76,Yes,1,53,5239,Price too high
8908-AEVK,Male,Yes,Yes,Yes,1,United States,California,Mitchellton,49282,"-48.4861485, 111.217447",55.830379,-176.971234,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,No,Bank transfer,Month-to-month,32,61.89,1980.48,Yes,1,28,4986,Competitor made better offer
6167-EOMF,Female,No,Yes,Yes,1,United States,California,Dantown,77680,"-6.765897, 83.667862",75.492245,17.424901,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Yes,Credit card,One year,26,37.07,963.82,Yes,1,25,3134,Price too high
1562-ZVGF,Female,Yes,Yes,No,1,United States,California,Haaschester,33479,"-10.066099, -106.507206",-81.4624835,-53.076842,No,No,No,Yes,No,No internet service,No,Yes,No internet service,Yes,Bank transfer,Two year,23,84.84,1951.32,Yes,1,34,4230,Moved
1105-INBG,Female,Yes,No,Yes,1,United States,California,Huffmanmouth,40230,"37.762293, 93.228893",-37.5029965,-4.581015,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,No,Bank transfer,One year,11,104.64,1151.04,Yes,1,1,5270,
1414-RZUE,Male,Yes,Yes,No,1,United States,California,New Christianburgh,97719,"74.278913, -139.473462",-2.995172,-151.945128,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,No,Bank transfer,Month-to-month,61,83.38,5086.18,No,0,27,5986,
1205-NIRH,Male,No,No,No,1,United States,California,New Sherry,19770,"-17.7966325, -59.995782",34.9356425,132.613213,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Yes,Electronic check,Month-to-month,35,59.15,2070.25,No,0,33,4425,
2367-QCMB,Male,Yes,Yes,Yes,1,United States,California,Morrisonberg,52547,"37.629308, 86.708923",-81.756186,84.536956,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Yes,Mailed check,One year,68,25.37,1725.16,Yes,1,48,2663,Competitor made better offer
4455-QZNH,Female,No,Yes,No,1,United States,California,South Benjaminfort,69580,"-1.474038, 129.559989",-75.618788,36.270178,No,Yes,No,No,No,No,No,No,No,Yes,Credit card,Two year,12,33.09,397.08,Yes,1,46,2358,Price too high
0537-JFJS,Female,Yes,No,Yes,1,United States,California,East Michael,43952,"86.975432, 179.026468",-5.7396535,-90.061778,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,No,Mailed check,Two year,70,79.11,5537.7,No,0,77,3443,
5446-KLAE,Male,No,No,Yes,1,United States,California,South Pamelaton,51279,"79.318406, -76.075991",28.9982435,-58.467177,No,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,No,Mailed check,One year,68,51.91,3529.88,No,0,16,6276,
8883-BPTE,Female,No,Yes,No,1,United States,California,West Allenchester,8033,"46.0989715, -82.016241",83.2336625,19.758724,Yes,No phone service,No,No internet service,No,No,No internet service,Yes,No,Yes,Bank transfer,Month-to-month,17,44.86,762.62,Yes,1,47,2140,
6194-SYDA,Male,Yes,No,No,1,United States,California,Mooremouth,73939,"-80.1709065, 124.504908",78.698988,-114.979751,Yes,No,No,No internet service,No,Yes,No,No,No,No,Mailed check,Two year,47,70.11,3295.17,Yes,1,95,2925,Competitor made better offer
0714-JBMZ,Female,No,Yes,No,1,United States,California,West Edwardshire,44752,"20.971167, -95.833805",-38.883298,146.727021,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Two year,67,48.05,3219.35,No,0,27,2577,
1932-IFPE,Male,No,No,No,1,United States,California,Josephbury,88217,"4.314466, 46.033987",9.0057265,150.496679,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,No,Credit card,Month-to-month,38,63.82,2425.16,No,0,75,4653,
8479-NGSO,Female,Yes,Yes,Yes,1,United States,California,Port Justin,97212,"8.9491205, -95.041143",-81.368052,-59.415294,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Credit card,Month-to-month,55,95.96,5277.8,No,0,43,7985,
9233-IEAQ,Female,Yes,No,Yes,1,United States,California,Donnaland,1067,"-66.904772, -66.161569",-4.537475,-82.940846,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,No,Mailed check,One year,35,89.99,3149.65,Yes,1,77,2825,Price too high
2535-QLTI,Female,No,No,No,1,United States,California,Michelleport,82590,"-60.8313495, 6.026739",-4.4956185,-16.913314,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Yes,Mailed check,Month-to-month,38,105.18,3996.84,Yes,1,33,7352,Competitor made better offer
1729-FWWF,Female,Yes,Yes,No,1,United States,California,Moodyhaven,32876,"-56.5545375, -124.084036",67.181988,-106.506448,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Yes,Mailed check,One year,27,26.58,717.66,No,0,37,6899,
7491-ZSKX,Female,Yes,Yes,Yes,1,United States,California,New Carlyshire,46890,"-52.281465, 132.166513",0.7507685,160.553237,No,No,No,Yes,No internet service,Yes,No internet service,Yes,No,Yes,Bank transfer,Month-to-month,41,47.3,1939.3,Yes,1,40,7807,Competitor made better offer
9634-AOOI,Male,Yes,No,No,1,United States,California,Port Sabrinaport,53096,"40.1080475, 177.888926",62.3318465,39.350946,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,No,Credit card,Month-to-month,27,54.94,1483.38,Yes,1,90,3824,Moved
9242-VHRG,Male,Yes,No,No,1,United States,California,New Jennifer,18077,"59.1370875, -138.237904",26.366099,-140.672389,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,No,Mailed check,Month-to-month,70,105.4,7378.0,No,0,62,7356,
1091-EYOT,Female,No,No,Yes,1,United States,California,Jenniferside,11914,"33.9397025, 89.682572",-66.3291365,83.306867,No,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,No,Bank transfer,Two year,37,83.54,3090.98,No,0,75,3066,
0118-EDAX,Male,Yes,No,Yes,1,United States,California,South Cory,50564,"-73.078885, -172.211349",-54.114683,110.277286,No,No,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Credit card,Two year,23,41.03,943.69,Yes,1,13,6328,Competitor made better offer
8195-QRMW,Male,Yes,Yes,Yes,1,United States,California,Port Alexiston,51999,"-82.430757, 19.002462",11.089799,81.427918,No,No phone service,No,No,Yes,No,No,No internet service,No,No,Electronic check,One year,12,40.37,484.44,No,0,51,6760,
3817-ZJVM,Male,No,Yes,No,1,United States,California,Danielbury,5688,"61.6199135, -58.088184",-3.0213035,87.849922,No,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Yes,Electronic check,Month-to-month,68,55.29,3759.72,Yes,1,87,3015,
8592-XGOY,Female,Yes,Yes,No,1,United States,California,Russelltown,42975,"16.5827765, -156.674620",-51.456687,-129.388804,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,No,Electronic check,Month-to-month,1,56.93,56.93,Yes,1,97,6257,Competitor made better offer
5980-FXHR,Male,No,Yes,No,1,United States,California,Michaelshire,68007,"-67.0945595, 148.882805",43.83155,42.139059,No,No phone service,Fiber optic,Yes,No internet service,No,No,No,No internet service,Yes,Bank transfer,One year,45,81.12,3650.4,No,0,46,4459,
5902-DJDH,Female,No,No,No,1,United States,California,West Jasminemouth,88707,"-10.017848, 158.380632",-25.3604035,-121.855386,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,Credit card,Month-to-month,2,91.52,183.04,No,0,70,6465,
0763-KHJP,Female,Yes,No,Yes,1,United States,California,West James,69897,"8.7688095, 22.388258",42.382673,12.16002,No,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Yes,Mailed check,Two year,49,36.61,1793.89,Yes,1,21,3494,Moved
0857-CKAA,Female,No,Yes,Yes,1,United States,California,Lake Daniel,76014,"42.703789, -130.502861",44.8519415,111.637216,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Credit card,Two year,15,69.88,1048.2,Yes,1,56,3219,
1455-BDWO,Male,Yes,Yes,Yes,1,United States,California,Gilesfort,95174,"-48.404747, 154.592147",66.042302,-130.82506,No,No phone service,No,No,No,No internet service,No,Yes,No internet service,Yes,Credit card,Month-to-month,14,21.83,305.62,Yes,1,7,3526,Competitor made better offer
0051-GXAX,Male,Yes,No,Yes,1,United States,California,Paulton,50278,"-84.7242525, -101.441095",-84.8296025,-84.790076,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,No,Mailed check,Two year,57,44.07,2511.99,Yes,1,81,3096,Price too high
0894-NLVD,Male,No,Yes,No,1,United States,California,Port Karen,53013,"-16.939292, -68.780497",15.4941495,-25.519818,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Mailed check,Month-to-month,20,108.54,2170.8,Yes,1,33,6038,Moved
8748-SBBU,Female,No,No,Yes,1,United States,California,East Henrychester,93690,"-26.260178, 120.150585",-22.9863395,38.077757,No,Yes,No,No,No,No,Yes,No internet service,No,No,Bank transfer,Month-to-month,17,31.75,539.75,Yes,1,91,6154,Moved
1726-LLZQ,Female,Yes,Yes,No,1,United States,California,Oneillton,83470,"74.4253135, 94.378730",-40.455213,-87.384582,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,Yes,Credit card,Two year,6,98.84,593.04,Yes,1,7,4649,
8863-ORLK,Male,Yes,Yes,Yes,1,United States,California,Castilloville,41983,"43.3025025, 96.779804",-62.5081955,-46.79763,Yes,No phone service,No,Yes,No,Yes,No,No,No,No,Bank transfer,Two year,44,73.24,3222.56,Yes,1,37,3482,
2841-BIGH,Male,Yes,Yes,Yes,1,United States,California,Lake Danielhaven,64812,"-34.792399, -165.954718",33.8151225,171.02808,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,Yes,Mailed check,One year,13,76.99,1000.87,No,0,27,2487,
7881-GVOI,Male,No,Yes,Yes,1,United States,California,Stephaniebury,55212,"-34.088079, 58.892509",86.6293045,-21.109164,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,No,Mailed check,Two year,62,99.04,6140.48,Yes,1,19,6934,
6542-XXIN,Male,Yes,No,Yes,1,United States,California,New Ariana,39120,"-35.2403585, -139.036243",47.8512105,-24.655648,No,No,DSL,Yes,No,Yes,No internet service,No,Yes,Yes,Credit card,Two year,2,106.35,212.7,No,0,95,2525,
3778-ZZTV,Male,No,Yes,No,1,United States,California,Taylorport,75823,"-54.3810155, -5.624143",-21.668804,23.664986,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,Yes,Mailed check,Month-to-month,6,53.73,322.38,No,0,59,6267,
9332-PZLC,Female,No,No,No,1,United States,California,New Mary,85092,"23.0626375, -97.764761",86.346871,-165.071905,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,No,Bank transfer,Month-to-month,47,93.2,4380.4,No,0,16,2823,
7942-WBFQ,Female,Yes,No,No,1,United States,California,Torresport,90941,"-51.080034, 171.501178",19.0245165,-64.921346,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Yes,Electronic check,Month-to-month,38,95.67,3635.46,No,0,89,6901,
6344-NNEV,Female,Yes,Yes,Yes,1,United States,California,Parkerport,9365,"4.272553, 56.407410",70.436544,-47.910054,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Yes,Credit card,One year,63,73.94,4658.22,No,0,1,4309,
7554-JGDE,Male,No,Yes,No,1,United States,California,Wheelerfort,31310,"59.7830355, -4.354937",66.288955,-150.114509,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,No,Bank transfer,One year,65,72.0,4680.0,Yes,1,76,2595,Moved
8409-TPMQ,Female,No,No,No,1,United States,California,Port Denise,96592,"-78.4690605, 163.601758",44.9262735,-17.07761,No,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Yes,Bank transfer,Two year,52,82.5,4290.0,Yes,1,85,7524,Price too high
5726-DWSE,Female,No,No,Yes,1,United States,California,Lake Nicholas,87942,"-5.755773, 59.934743",-65.296108,143.395801,No,No phone service,No,No,No internet service,Yes,Yes,No,No,No,Mailed check,One year,55,40.35,2219.25,Yes,1,64,7961,Competitor made better offer
5871-GVJG,Male,Yes,No,Yes,1,United States,California,Mcgeefort,74633,"-26.688924, -60.380881",44.2769095,104.120893,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Bank transfer,One year,61,66.64,4065.04,Yes,1,30,4535,Moved
3966-MNWF,Female,No,Yes,Yes,1,United States,California,South Nicole,83354,"2.984550, 36.846496",37.548276,-166.30146,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Yes,Electronic check,Month-to-month,40,106.36,4254.4,No,0,6,3959,
2643-GOTS,Male,Yes,No,Yes,1,United States,California,Katrinastad,87502,"6.503781, -110.485744",-87.324009,78.8159,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,No,No,Credit card,Two year,7,108.05,756.35,No,0,73,2028,
3306-DKTX,Female,No,No,No,1,United States,California,Port Jenniferberg,30376,"-1.247833, 66.598636",8.5622005,77.663008,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Yes,Bank transfer,Month-to-month,22,76.54,1683.88,Yes,1,68,7656,Moved
8829-XWZT,Female,No,No,No,1,United States,California,New Billyland,98078,"-19.255736, -139.760926",-18.101808,-45.656984,No,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,No,Electronic check,Two year,19,30.32,576.08,Yes,1,44,3551,Price too high
2879-MWMX,Female,Yes,No,Yes,1,United States,California,Howellstad,31855,"-3.4290325, -59.651928",61.3880915,-30.940723,Yes,Yes,No,No internet service,No,Yes,No internet service,No,No,No,Electronic check,Two year,2,80.28,160.56,No,0,4,6520,
7462-WGRI,Female,No,Yes,Yes,1,United States,California,North Phillipton,69591,"46.6279895, -132.849061",72.6250415,46.629124,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Credit card,Two year,61,89.45,5456.45,Yes,1,53,5527,Moved
8377-TEXT,Female,Yes,Yes,Yes,1,United States,California,Whiteborough,84389,"34.403116, -67.433431",7.0595485,-136.314366,No,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,No,Credit card,Month-to-month,67,94.82,6352.94,No,0,49,7234,
9348-THJX,Male,Yes,No,Yes,1,United States,California,Evansview,85371,"48.6765915, 105.955643",27.1263915,34.010919,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Yes,Mailed check,One year,6,105.28,631.68,No,0,70,3570,
2301-GMQQ,Male,Yes,Yes,Yes,1,United States,California,Josephtown,29267,"-59.8077505, -84.369248",-30.0121025,108.217648,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Yes,Mailed check,Month-to-month,72,46.99,3383.28,No,0,16,4485,
8798-NXKL,Male,Yes,No,Yes,1,United States,California,Huffmanburgh,75129,"16.141986, -115.356977",45.774315,32.255764,No,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,Mailed check,One year,1,93.83,93.83,Yes,1,53,2770,Competitor made better offer
3980-GLSN,Male,Yes,No,No,1,United States,California,North Jamiebury,55217,"-8.347635, -134.868738",41.2174905,72.946582,No,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Yes,Bank transfer,Two year,69,35.75,2466.75,No,0,88,5501,
5884-LYEP,Male,No,No,Yes,1,United States,California,South Ashleymouth,28412,"43.1706695, 99.115047",-80.720063,-50.887041,No,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Credit card,One year,69,68.39,4718.91,Yes,1,62,4881,Price too high
5069-WOLH,Male,Yes,Yes,No,1,United States,California,West Ryan,35676,"-56.808541, -42.941758",-2.924655,130.156591,No,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,No,Bank transfer,Month-to-month,12,49.63,595.56,Yes,1,39,7484,
7072-SGTO,Male,No,No,Yes,1,United States,California,Lisaburgh,53483,"84.049063, -58.987765",-2.5325675,-154.664158,No,Yes,No,No internet service,No,No internet service,Yes,No,No internet service,No,Bank transfer,One year,69,112.42,7756.98,Yes,1,36,4007,Competitor made better offer
7463-YICB,Male,No,Yes,No,1,United States,California,West Andrewburgh,73756,"-8.9563255, -152.931376",13.8364865,69.68998,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,One year,36,115.39,4154.04,Yes,1,80,5647,Price too high
7915-BCNW,Female,Yes,No,No,1,United States,California,South Tammytown,58231,"-54.339023, 73.642430",-49.842201,-28.604182,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,No,Electronic check,One year,41,82.03,3363.23,Yes,1,90,5290,
4646-FCGU,Female,Yes,No,No,1,United States,California,North Catherinehaven,18576,"15.668676, 140.044049",-59.4836455,-30.783544,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No internet service,No,Credit card,Month-to-month,59,64.16,3785.44,Yes,1,65,7037,
7201-XAMV,Female,No,Yes,No,1,United States,California,New Linda,14338,"-6.0359825, 1.347636",-40.241144,-68.557009,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Yes,Electronic check,Month-to-month,0,82.09,0.0,No,0,68,4280,
4708-HFHQ,Male,No,Yes,No,1,United States,California,Port Cynthia,5459,"-14.5432645, -78.615063",-87.0916925,-48.957639,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,No,Electronic check,Two year,62,51.83,3213.46,Yes,1,82,6605,Price too high
8413-QBHQ,Male,No,Yes,Yes,1,United States,California,South Gregory,85518,"4.4505975, -131.343261",-85.084999,51.611801,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Yes,Mailed check,Two year,40,61.92,2476.8,No,0,16,3223,
5211-KDVX,Female,No,Yes,No,1,United States,California,South Becky,20736,"-56.801061, 55.668610",-22.996215,-137.545136,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Yes,Mailed check,Two year,28,95.53,2674.84,Yes,1,71,4500,Moved
0558-TXNT,Male,No,Yes,Yes,1,United States,California,Mccoytown,22739,"-71.204702, 141.465041",-11.8423025,9.228158,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,Yes,Mailed check,One year,5,80.97,404.85,Yes,1,35,3527,Competitor made better offer
0603-RLAG,Male,Yes,No,Yes,1,United States,California,Anthonyport,88263,"27.685711, 85.409137",-43.3004155,9.528949,No,No,No,No,No,No internet service,No internet service,No internet service,Yes,No,Electronic check,One year,64,88.72,5678.08,Yes,1,16,3081,Moved
7763-GAPC,Male,No,No,No,1,United States,California,Bakerview,30360,"6.2627785, 30.209365",27.922065,5.813279,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Yes,Electronic check,Two year,39,98.07,3824.73,Yes,1,19,7213,Competitor made better offer
5618-CQDU,Male,No,No,Yes,1,United States,California,Vincentchester,51292,"76.487312, -27.504830",-34.1592525,-46.055255,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,No,Credit card,Two year,57,32.14,1831.98,No,0,53,6597,
4920-WPDS,Male,Yes,Yes,Yes,1,United States,California,Bradleyborough,53433,"-7.0606365, 39.470678",42.1825965,-22.972223,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Yes,Credit card,Month-to-month,24,64.72,1553.28,Yes,1,87,5161,
4210-CLRU,Male,Yes,No,No,1,United States,California,Harringtonmouth,44763,"32.450998, 176.240826",14.211205,68.61831,No,No phone service,No,No,No,No,No,No internet service,No internet service,Yes,Bank transfer,Month-to-month,68,65.27,4438.36,No,0,60,2765,
0473-SIQX,Female,No,No,No,1,United States,California,Lake Kyle,51089,"-8.631172, 70.834930",-64.956873,-139.70716,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,Yes,No,Credit card,Two year,41,73.51,3013.91,No,0,47,5380,
5543-QDUY,Male,No,No,Yes,1,United States,California,Rogersview,99319,"19.705644, -13.393378",0.7642765,131.326735,No,No phone service,No,Yes,No,No,No,No internet service,Yes,No,Electronic check,Month-to-month,62,48.35,2997.7,Yes,1,51,5934,
8590-JUQS,Female,Yes,No,Yes,1,United States,California,Josefort,15248,"66.0899305, 96.419096",85.8136315,-30.833636,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No,Yes,Electronic check,Two year,45,73.77,3319.65,Yes,1,1,7617,Price too high
9254-EBFG,Female,No,Yes,No,1,United States,California,West Matthewburgh,5410,"76.144472, -113.882168",20.302146,-25.053605,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card,Month-to-month,6,73.23,439.38,Yes,1,4,2974,Price too high
2213-QDJH,Female,Yes,Yes,No,1,United States,California,Harrisland,43973,"4.4494965, 88.534176",21.908312,-19.519982,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Yes,Credit card,Two year,62,65.89,4085.18,No,0,35,5565,
2205-TRBY,Female,No,No,Yes,1,United States,California,North Barbara,44417,"21.5228925, 85.892404",-16.605153,-8.721175,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Yes,Electronic check,One year,25,106.09,2652.25,No,0,79,4424,
0322-SOVS,Female,No,Yes,No,1,United States,California,Nicholasfort,83181,"43.933043, 10.595531",-53.209986,47.215314,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Yes,Electronic check,One year,8,22.8,182.4,Yes,1,53,2477,Competitor made better offer
6677-JQRH,Female,Yes,No,No,1,United States,California,Stephenton,33764,"-18.233180, -166.852528",-6.5577345,-152.727076,Yes,No,No,Yes,No internet service,No,No internet service,No,No,Yes,Mailed check,Month-to-month,14,41.35,578.9,No,0,65,3559,
0650-OGLV,Female,Yes,Yes,No,1,United States,California,Josephville,88845,"81.013927, 69.856514",6.9575365,13.815366,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,Yes,Bank transfer,Month-to-month,4,109.75,439.0,Yes,1,82,7667,Moved
6054-NRTW,Female,Yes,No,No,1,United States,California,South Nathanielmouth,60462,"-84.738353, 9.594750",-39.41165,-51.350165,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,Electronic check,One year,39,57.5,2242.5,Yes,1,21,2613,
4194-TFDD,Female,Yes,Yes,Yes,1,United States,California,Seanhaven,28013,"-42.561580, 104.634168",-46.1592715,-61.616793,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,Credit card,Month-to-month,52,79.04,4110.08,Yes,1,96,4795,Competitor made better offer
9365-LKLU,Male,Yes,No,Yes,1,United States,California,East Loretta,90649,"34.050013, 127.105460",27.980189,-36.213769,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,No,Mailed check,One year,70,114.97,8047.9,No,0,30,5488,
8110-QIBW,Male,Yes,No,No,1,United States,California,Port Jessica,50173,"29.7994165, 60.555715",29.3446915,50.886663,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Yes,Mailed check,One year,11,104.18,1145.98,No,0,89,6898,
4812-DRIU,Female,Yes,No,No,1,United States,California,Lake Matthewland,94615,"-66.8918065, 48.556111",47.2617965,60.991457,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No,Electronic check,Two year,25,39.56,989.0,Yes,1,72,7779,Price too high
9230-EEZM,Male,Yes,Yes,No,1,United States,California,Edwardsview,34515,"16.2848025, -166.166019",-0.253645,152.88884,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,Yes,Yes,Credit card,One year,62,80.57,4995.34,Yes,1,91,3759,Competitor made better offer
9283-UWXA,Female,No,No,No,1,United States,California,Port Coreyburgh,71257,"64.709950, 154.382048",-31.060493,-79.712207,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,No,Mailed check,One year,0,37.24,0.0,No,0,90,7316,
5622-BBCL,Male,Yes,Yes,Yes,1,United States,California,West Debbie,81250,"22.3388565, 113.961050",82.5666895,-62.578752,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,Two year,66,77.15,5091.9,Yes,1,76,5327,Moved
7456-DUQB,Male,No,No,Yes,1,United States,California,Port Kelly,67992,"-56.8968395, -56.750574",69.7229145,-163.469639,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,No,Electronic check,One year,48,69.06,3314.88,No,0,81,5499,
